Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
10	:	1772287698.405	     2.248	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr10
4	:	1772287698.369	     2.305	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr4
13	:	1772287698.437	     2.237	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr13
16	:	1772287698.522	     2.152	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr16
8	:	1772287698.391	     2.290	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr8
14	:	1772287698.465	     2.308	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr14
18	:	1772287700.150	     1.007	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr18
17	:	1772287699.847	     1.341	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr17
19	:	1772287700.322	     1.269	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr19
20	:	1772287700.391	     1.421	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr20
22	:	1772287700.542	     1.358	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr22
21	:	1772287700.432	     1.522	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr21
23	:	1772287700.627	     1.366	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrX
27	:	1772287700.710	     1.399	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr14_GL000225v1_random
25	:	1772287700.674	     1.532	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrUn_GL000218v1
26	:	1772287700.681	     1.549	0	279	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr1_KI270710v1_random
29	:	1772287700.743	     1.486	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrUn_KI270754v1
24	:	1772287700.653	     1.653	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrY
28	:	1772287700.729	     1.640	0	279	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr2_KI270716v1_random
32	:	1772287700.858	     1.907	0	280	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr22_KI270737v1_random
30	:	1772287700.772	     2.125	0	273	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrUn_KI270511v1
33	:	1772287701.175	     1.765	0	273	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrUn_KI270518v1
31	:	1772287700.836	     2.167	0	279	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr1_KI270707v1_random
34	:	1772287701.232	     1.805	0	279	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr2_KI270715v1_random
35	:	1772287701.653	     1.466	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr9_KI270719v1_random
36	:	1772287701.869	     1.266	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr17_GL000205v2_random
39	:	1772287702.090	     1.120	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrUn_KI270744v1
37	:	1772287701.954	     1.348	0	280	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr11_KI270721v1_random
40	:	1772287702.199	     1.198	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrUn_GL000195v1
43	:	1772287702.307	     1.161	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrUn_KI270756v1
38	:	1772287701.987	     1.555	0	273	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrUn_KI270512v1
42	:	1772287702.300	     1.243	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrUn_KI270747v1
44	:	1772287702.360	     1.184	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrUn_GL000216v2
41	:	1772287702.229	     1.394	0	279	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr1_KI270714v1_random
45	:	1772287702.431	     1.319	0	273	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrUn_KI270753v1
46	:	1772287702.825	     1.238	0	0	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chrUn_KI270438v1
47	:	1772287702.925	     1.394	0	280	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectCandidates --pileup_vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/full_alignment_output/candidate_bed --ref_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --var_pct_full 0.3 --ref_pct_full 0.3 --platform hifi --ctgName chr22_KI270736v1_random
