Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
14	:	1772287676.031	     2.101	0	62	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr14
5	:	1772287675.931	     2.234	0	61	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr5
10	:	1772287675.977	     2.253	0	62	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr10
15	:	1772287676.053	     2.177	0	62	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr15
12	:	1772287676.010	     2.270	0	62	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr12
13	:	1772287676.022	     2.259	0	62	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr13
17	:	1772287677.865	     1.198	0	62	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr17
18	:	1772287677.965	     1.330	0	62	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr18
19	:	1772287678.004	     1.292	0	62	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr19
20	:	1772287678.031	     1.392	0	62	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr20
23	:	1772287678.132	     1.390	0	60	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrX
21	:	1772287678.080	     1.489	0	62	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr21
24	:	1772287678.166	     1.460	0	61	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrY
26	:	1772287678.281	     1.398	0	76	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr1_KI270710v1_random
29	:	1772287678.363	     1.390	0	72	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270754v1
30	:	1772287678.382	     1.434	0	70	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270511v1
22	:	1772287678.113	     1.709	0	62	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr22
25	:	1772287678.230	     1.592	0	71	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_GL000218v1
28	:	1772287678.357	     1.465	0	76	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr2_KI270716v1_random
31	:	1772287678.418	     1.404	0	76	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr1_KI270707v1_random
27	:	1772287678.327	     1.518	0	80	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr14_GL000225v1_random
32	:	1772287678.437	     1.532	0	77	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr22_KI270737v1_random
33	:	1772287679.105	     1.157	0	70	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270518v1
34	:	1772287679.359	     1.437	0	76	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr2_KI270715v1_random
36	:	1772287679.506	     1.378	0	78	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr17_GL000205v2_random
35	:	1772287679.423	     1.523	0	76	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr9_KI270719v1_random
40	:	1772287679.753	     1.272	0	72	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_GL000195v1
41	:	1772287679.793	     1.233	0	76	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr1_KI270714v1_random
38	:	1772287679.626	     1.468	0	70	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270512v1
39	:	1772287679.679	     1.415	0	72	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270744v1
42	:	1772287679.822	     1.272	0	71	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270747v1
46	:	1772287679.929	     1.258	0	72	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270438v1
44	:	1772287679.885	     1.368	0	72	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_GL000216v2
37	:	1772287679.569	     1.782	0	77	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr11_KI270721v1_random
47	:	1772287679.941	     1.411	0	77	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr22_KI270736v1_random
45	:	1772287679.910	     1.529	0	70	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270753v1
49	:	1772287680.292	     1.207	0	77	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr22_KI270734v1_random
48	:	1772287680.014	     1.522	0	78	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr4_GL000008v2_random
43	:	1772287679.844	     1.737	0	71	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270756v1
52	:	1772287680.985	     1.137	0	70	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_GL000213v1
53	:	1772287681.093	     1.101	0	70	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270587v1
50	:	1772287680.835	     1.411	0	70	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270517v1
51	:	1772287680.944	     1.392	0	70	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270741v1
55	:	1772287681.147	     1.293	0	79	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr17_KI270729v1_random
57	:	1772287681.220	     1.322	0	77	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr1_KI270711v1_random
54	:	1772287681.122	     1.454	0	70	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270589v1
56	:	1772287681.187	     1.444	0	71	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270590v1
58	:	1772287681.254	     1.377	0	71	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270467v1
59	:	1772287681.311	     1.347	0	70	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270507v1
61	:	1772287681.422	     1.361	0	72	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_GL000224v1
62	:	1772287681.493	     1.361	0	73	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270442v1
63	:	1772287681.536	     1.351	0	71	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270749v1
64	:	1772287681.581	     1.357	0	72	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270742v1
60	:	1772287681.402	     1.654	0	72	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_GL000226v1
65	:	1772287681.645	     1.689	0	70	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270466v1
68	:	1772287682.295	     1.386	0	70	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270743v1
67	:	1772287682.246	     1.516	0	72	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_KI270757v1
69	:	1772287682.417	     1.421	0	77	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chr1_KI270713v1_random
66	:	1772287682.194	     1.713	0	72	0	0	pypy3 /opt/bin/scripts/../clair3.py SelectHetSnp --vcf_fn /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/pileup.vcf.gz --split_folder /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf --ctgName chrUn_GL000214v1
