Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
23	:	1772287691.131	     1.555	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chrX.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chrX --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chrX.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
10	:	1772287687.945	     4.786	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chr10.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chr10 --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chr10.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
24	:	1772287691.136	     1.641	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chrY.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chrY --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chrY.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
30	:	1772287691.875	     0.901	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chrUn_KI270511v1.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chrUn_KI270511v1 --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chrUn_KI270511v1.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
32	:	1772287692.042	     0.734	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chr22_KI270737v1_random.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chr22_KI270737v1_random --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chr22_KI270737v1_random.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
34	:	1772287692.151	     0.691	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chr2_KI270715v1_random.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chr2_KI270715v1_random --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chr2_KI270715v1_random.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
31	:	1772287691.984	     0.896	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chr1_KI270707v1_random.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chr1_KI270707v1_random --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chr1_KI270707v1_random.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
35	:	1772287692.265	     0.615	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chr9_KI270719v1_random.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chr9_KI270719v1_random --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chr9_KI270719v1_random.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
33	:	1772287692.076	     0.865	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chrUn_KI270518v1.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chrUn_KI270518v1 --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chrUn_KI270518v1.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
20	:	1772287690.781	     2.267	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chr20.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chr20 --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chr20.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
38	:	1772287692.512	     0.642	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chrUn_KI270512v1.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chrUn_KI270512v1 --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chrUn_KI270512v1.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
36	:	1772287692.346	     0.851	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chr17_GL000205v2_random.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chr17_GL000205v2_random --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chr17_GL000205v2_random.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
37	:	1772287692.437	     0.815	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chr11_KI270721v1_random.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chr11_KI270721v1_random --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chr11_KI270721v1_random.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
41	:	1772287692.639	     0.654	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chr1_KI270714v1_random.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chr1_KI270714v1_random --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chr1_KI270714v1_random.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
39	:	1772287692.552	     0.764	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chrUn_KI270744v1.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chrUn_KI270744v1 --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chrUn_KI270744v1.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
40	:	1772287692.582	     0.773	0	0	0	0	whatshap phase --output '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/phased_chrUn_GL000195v1.vcf.gz' --reference /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/reference/GRCh38.fa --chromosome chrUn_GL000195v1 --distrust-genotypes --ignore-read-groups '/hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/clair3/tmp/phase_output/phase_vcf/chrUn_GL000195v1.vcf' /hdd4/sines/specialtopicsinbioinformatics/hafsa.sines/variant_calling_pipeline/results/HG002_aligned.bam
